doc_id,sentence_id,entity_id,text,type,charOffset,source
DDI-MedLine.d197,DDI-MedLine.d197.s6,DDI-MedLine.d197.s6.e2,rifampicin,drug,97-106,DDICorpus/Test/Test for DrugNER task/MedLine/22010421.xml
DDI-MedLine.d197,DDI-MedLine.d197.s6,DDI-MedLine.d197.s6.e3,human immunodeficiency virus protease inhibitors,group,113-160,DDICorpus/Test/Test for DrugNER task/MedLine/22010421.xml
DDI-MedLine.d197,DDI-MedLine.d197.s6,DDI-MedLine.d197.s6.e4,ritonavir,drug,170-178,DDICorpus/Test/Test for DrugNER task/MedLine/22010421.xml
DDI-MedLine.d197,DDI-MedLine.d197.s6,DDI-MedLine.d197.s6.e5,saquinavir,drug,184-193,DDICorpus/Test/Test for DrugNER task/MedLine/22010421.xml
DDI-MedLine.d197,DDI-MedLine.d197.s7,DDI-MedLine.d197.s7.e0,vitamin D,group,56-64,DDICorpus/Test/Test for DrugNER task/MedLine/22010421.xml
DDI-MedLine.d197,DDI-MedLine.d197.s7,DDI-MedLine.d197.s7.e1,bisphosphonates,group,134-148,DDICorpus/Test/Test for DrugNER task/MedLine/22010421.xml
DDI-MedLine.d197,DDI-MedLine.d197.s7,DDI-MedLine.d197.s7.e2,statins,group,151-157,DDICorpus/Test/Test for DrugNER task/MedLine/22010421.xml
DDI-MedLine.d197,DDI-MedLine.d197.s7,DDI-MedLine.d197.s7.e3,cytostatic drugs,group,163-178,DDICorpus/Test/Test for DrugNER task/MedLine/22010421.xml
DDI-MedLine.d229,DDI-MedLine.d229.s0,DDI-MedLine.d229.s0.e0,Bortezomib,drug,51-60,DDICorpus/Test/Test for DrugNER task/MedLine/21789791.xml
DDI-MedLine.d229,DDI-MedLine.d229.s1,DDI-MedLine.d229.s1.e0,Bortezomib,drug,25-34,DDICorpus/Test/Test for DrugNER task/MedLine/21789791.xml
DDI-MedLine.d229,DDI-MedLine.d229.s3,DDI-MedLine.d229.s3.e0,Bortezomib,drug,83-92,DDICorpus/Test/Test for DrugNER task/MedLine/21789791.xml
DDI-MedLine.d145,DDI-MedLine.d145.s0,DDI-MedLine.d145.s0.e0,doxorubicin,drug,46-56,DDICorpus/Test/Test for DrugNER task/MedLine/21843050.xml
DDI-MedLine.d145,DDI-MedLine.d145.s2,DDI-MedLine.d145.s2.e0,tyrphostin AG1024,drug_n,99-115,DDICorpus/Test/Test for DrugNER task/MedLine/21843050.xml
DDI-MedLine.d145,DDI-MedLine.d145.s2,DDI-MedLine.d145.s2.e1,doxorubicin,drug,147-157,DDICorpus/Test/Test for DrugNER task/MedLine/21843050.xml
DDI-MedLine.d145,DDI-MedLine.d145.s2,DDI-MedLine.d145.s2.e2,doxorubicin,drug,224-234,DDICorpus/Test/Test for DrugNER task/MedLine/21843050.xml
DDI-MedLine.d145,DDI-MedLine.d145.s3,DDI-MedLine.d145.s3.e0,doxorubicin,drug,64-74,DDICorpus/Test/Test for DrugNER task/MedLine/21843050.xml
DDI-MedLine.d145,DDI-MedLine.d145.s4,DDI-MedLine.d145.s4.e0,doxorubicin,drug,44-54,DDICorpus/Test/Test for DrugNER task/MedLine/21843050.xml
DDI-MedLine.d146,DDI-MedLine.d146.s0,DDI-MedLine.d146.s0.e0,oseltamivir,drug,40-50,DDICorpus/Test/Test for DrugNER task/MedLine/21751666.xml
DDI-MedLine.d146,DDI-MedLine.d146.s0,DDI-MedLine.d146.s0.e1,immunosuppresive drug,group,113-133,DDICorpus/Test/Test for DrugNER task/MedLine/21751666.xml
DDI-MedLine.d146,DDI-MedLine.d146.s3,DDI-MedLine.d146.s3.e0,oseltamivir,drug,39-49,DDICorpus/Test/Test for DrugNER task/MedLine/21751666.xml
DDI-MedLine.d146,DDI-MedLine.d146.s3,DDI-MedLine.d146.s3.e1,tacrolimus,drug,246-255,DDICorpus/Test/Test for DrugNER task/MedLine/21751666.xml
DDI-MedLine.d146,DDI-MedLine.d146.s4,DDI-MedLine.d146.s4.e0,Oseltamivir,drug,0-10,DDICorpus/Test/Test for DrugNER task/MedLine/21751666.xml
DDI-MedLine.d173,DDI-MedLine.d173.s4,DDI-MedLine.d173.s4.e0,antituberculosis drugs,group,4-25,DDICorpus/Test/Test for DrugNER task/MedLine/21728158.xml
DDI-MedLine.d171,DDI-MedLine.d171.s0,DDI-MedLine.d171.s0.e0,Antiretroviral drugs,group,58-77,DDICorpus/Test/Test for DrugNER task/MedLine/21809598.xml
DDI-MedLine.d171,DDI-MedLine.d171.s2,DDI-MedLine.d171.s2.e0,highly active antiretroviral,group,30-57,DDICorpus/Test/Test for DrugNER task/MedLine/21809598.xml
DDI-MedLine.d171,DDI-MedLine.d171.s4,DDI-MedLine.d171.s4.e0,antiretroviral agents,group,71-91,DDICorpus/Test/Test for DrugNER task/MedLine/21809598.xml
DDI-MedLine.d171,DDI-MedLine.d171.s5,DDI-MedLine.d171.s5.e0,nucleoside or nucleotide reverse transcriptase inhibitors,group,38-94,DDICorpus/Test/Test for DrugNER task/MedLine/21809598.xml
DDI-MedLine.d171,DDI-MedLine.d171.s5,DDI-MedLine.d171.s5.e1,NRTI,group,97-100,DDICorpus/Test/Test for DrugNER task/MedLine/21809598.xml
DDI-MedLine.d171,DDI-MedLine.d171.s5,DDI-MedLine.d171.s5.e2,non-nucleoside reverse transcriptase inhibitor,group,119-164,DDICorpus/Test/Test for DrugNER task/MedLine/21809598.xml
DDI-MedLine.d171,DDI-MedLine.d171.s5,DDI-MedLine.d171.s5.e3,NNRTI,group,167-171,DDICorpus/Test/Test for DrugNER task/MedLine/21809598.xml
DDI-MedLine.d171,DDI-MedLine.d171.s5,DDI-MedLine.d171.s5.e4,protease inhibitor,group,177-194,DDICorpus/Test/Test for DrugNER task/MedLine/21809598.xml
DDI-MedLine.d171,DDI-MedLine.d171.s5,DDI-MedLine.d171.s5.e5,PI,group,197-198,DDICorpus/Test/Test for DrugNER task/MedLine/21809598.xml
DDI-MedLine.d171,DDI-MedLine.d171.s5,DDI-MedLine.d171.s5.e6,integrase inhibitor,group,207-225,DDICorpus/Test/Test for DrugNER task/MedLine/21809598.xml
DDI-MedLine.d171,DDI-MedLine.d171.s5,DDI-MedLine.d171.s5.e7,II,group,228-229,DDICorpus/Test/Test for DrugNER task/MedLine/21809598.xml
DDI-MedLine.d171,DDI-MedLine.d171.s6,DDI-MedLine.d171.s6.e0,antiretroviral,group,18-31,DDICorpus/Test/Test for DrugNER task/MedLine/21809598.xml
DDI-MedLine.d171,DDI-MedLine.d171.s6,DDI-MedLine.d171.s6.e1,antiretroviral,group,44-57,DDICorpus/Test/Test for DrugNER task/MedLine/21809598.xml
DDI-MedLine.d224,DDI-MedLine.d224.s0,DDI-MedLine.d224.s0.e0,carbamide peroxide,drug_n,66-83,DDICorpus/Test/Test for DrugNER task/MedLine/21777098.xml
DDI-MedLine.d224,DDI-MedLine.d224.s1,DDI-MedLine.d224.s1.e0,manganese gluconate,drug_n,53-71,DDICorpus/Test/Test for DrugNER task/MedLine/21777098.xml
DDI-MedLine.d224,DDI-MedLine.d224.s1,DDI-MedLine.d224.s1.e1,carbamide peroxide,drug_n,171-188,DDICorpus/Test/Test for DrugNER task/MedLine/21777098.xml
DDI-MedLine.d224,DDI-MedLine.d224.s3,DDI-MedLine.d224.s3.e0,carbamide peroxide,drug_n,51-68,DDICorpus/Test/Test for DrugNER task/MedLine/21777098.xml
DDI-MedLine.d224,DDI-MedLine.d224.s4,DDI-MedLine.d224.s4.e0,carbamide peroxide,drug_n,25-42,DDICorpus/Test/Test for DrugNER task/MedLine/21777098.xml
DDI-MedLine.d224,DDI-MedLine.d224.s4,DDI-MedLine.d224.s4.e1,manganese gluconate,drug_n,74-92,DDICorpus/Test/Test for DrugNER task/MedLine/21777098.xml
DDI-MedLine.d224,DDI-MedLine.d224.s10,DDI-MedLine.d224.s10.e0,manganese gluconate,drug_n,13-31,DDICorpus/Test/Test for DrugNER task/MedLine/21777098.xml
DDI-MedLine.d224,DDI-MedLine.d224.s10,DDI-MedLine.d224.s10.e1,carbamide peroxide,drug_n,40-57,DDICorpus/Test/Test for DrugNER task/MedLine/21777098.xml
DDI-MedLine.d222,DDI-MedLine.d222.s0,DDI-MedLine.d222.s0.e0,nicotine,drug,13-20,DDICorpus/Test/Test for DrugNER task/MedLine/21834368.xml
DDI-MedLine.d222,DDI-MedLine.d222.s0,DDI-MedLine.d222.s0.e1,Chantix,brand,38-44,DDICorpus/Test/Test for DrugNER task/MedLine/21834368.xml
DDI-MedLine.d222,DDI-MedLine.d222.s0,DDI-MedLine.d222.s0.e2,varenicline,drug,47-57,DDICorpus/Test/Test for DrugNER task/MedLine/21834368.xml
DDI-MedLine.d222,DDI-MedLine.d222.s1,DDI-MedLine.d222.s1.e0,Varenicline,drug,0-10,DDICorpus/Test/Test for DrugNER task/MedLine/21834368.xml
DDI-MedLine.d222,DDI-MedLine.d222.s1,DDI-MedLine.d222.s1.e1,Chantix,brand,36-42,DDICorpus/Test/Test for DrugNER task/MedLine/21834368.xml
DDI-MedLine.d222,DDI-MedLine.d222.s2,DDI-MedLine.d222.s2.e0,varencline,drug,92-101,DDICorpus/Test/Test for DrugNER task/MedLine/21834368.xml
DDI-MedLine.d222,DDI-MedLine.d222.s2,DDI-MedLine.d222.s2.e1,bupropion SR,drug,155-166,DDICorpus/Test/Test for DrugNER task/MedLine/21834368.xml
DDI-MedLine.d222,DDI-MedLine.d222.s2,DDI-MedLine.d222.s2.e2,Zyban,brand,169-173,DDICorpus/Test/Test for DrugNER task/MedLine/21834368.xml
DDI-MedLine.d222,DDI-MedLine.d222.s3,DDI-MedLine.d222.s3.e0,Varenicline,drug,0-10,DDICorpus/Test/Test for DrugNER task/MedLine/21834368.xml
DDI-MedLine.d222,DDI-MedLine.d222.s3,DDI-MedLine.d222.s3.e1,nicotine,drug,20-27,DDICorpus/Test/Test for DrugNER task/MedLine/21834368.xml
DDI-MedLine.d222,DDI-MedLine.d222.s3,DDI-MedLine.d222.s3.e2,nicotine,drug,72-79,DDICorpus/Test/Test for DrugNER task/MedLine/21834368.xml
DDI-MedLine.d222,DDI-MedLine.d222.s4,DDI-MedLine.d222.s4.e0,varenicline,drug,101-111,DDICorpus/Test/Test for DrugNER task/MedLine/21834368.xml
DDI-MedLine.d222,DDI-MedLine.d222.s6,DDI-MedLine.d222.s6.e0,varenicline,drug,145-155,DDICorpus/Test/Test for DrugNER task/MedLine/21834368.xml
DDI-MedLine.d156,DDI-MedLine.d156.s0,DDI-MedLine.d156.s0.e0,moxidectin,drug_n,59-68,DDICorpus/Test/Test for DrugNER task/MedLine/21771591.xml
DDI-MedLine.d156,DDI-MedLine.d156.s4,DDI-MedLine.d156.s4.e0,ivermectin,drug,88-97,DDICorpus/Test/Test for DrugNER task/MedLine/21771591.xml
DDI-MedLine.d156,DDI-MedLine.d156.s5,DDI-MedLine.d156.s5.e0,moxidectin,drug_n,113-122,DDICorpus/Test/Test for DrugNER task/MedLine/21771591.xml
DDI-MedLine.d156,DDI-MedLine.d156.s7,DDI-MedLine.d156.s7.e0,moxidectin,drug_n,21-30,DDICorpus/Test/Test for DrugNER task/MedLine/21771591.xml
DDI-MedLine.d156,DDI-MedLine.d156.s7,DDI-MedLine.d156.s7.e1,moxidectin,drug_n,107-116,DDICorpus/Test/Test for DrugNER task/MedLine/21771591.xml
DDI-MedLine.d156,DDI-MedLine.d156.s9,DDI-MedLine.d156.s9.e0,moxidectin,drug_n,65-74,DDICorpus/Test/Test for DrugNER task/MedLine/21771591.xml
DDI-MedLine.d153,DDI-MedLine.d153.s0,DDI-MedLine.d153.s0.e0,propiverine hydrochloride,drug,17-41,DDICorpus/Test/Test for DrugNER task/MedLine/22029224.xml
DDI-MedLine.d153,DDI-MedLine.d153.s1,DDI-MedLine.d153.s1.e0,propiverine hydrochloride,drug,169-193,DDICorpus/Test/Test for DrugNER task/MedLine/22029224.xml
DDI-MedLine.d153,DDI-MedLine.d153.s1,DDI-MedLine.d153.s1.e1,cetirizine di-hydrochloride,drug,234-260,DDICorpus/Test/Test for DrugNER task/MedLine/22029224.xml
DDI-MedLine.d153,DDI-MedLine.d153.s2,DDI-MedLine.d153.s2.e0,ethyl acetate,drug_n,40-52,DDICorpus/Test/Test for DrugNER task/MedLine/22029224.xml
DDI-MedLine.d153,DDI-MedLine.d153.s2,DDI-MedLine.d153.s2.e1,methanol-ammonium acetate,drug_n,147-171,DDICorpus/Test/Test for DrugNER task/MedLine/22029224.xml
DDI-MedLine.d153,DDI-MedLine.d153.s4,DDI-MedLine.d153.s4.e0,propiverine,drug,10-20,DDICorpus/Test/Test for DrugNER task/MedLine/22029224.xml
DDI-MedLine.d153,DDI-MedLine.d153.s6,DDI-MedLine.d153.s6.e0,propiverine hydrochloride,drug,143-167,DDICorpus/Test/Test for DrugNER task/MedLine/22029224.xml
DDI-MedLine.d153,DDI-MedLine.d153.s8,DDI-MedLine.d153.s8.e0,propiverine hydrochloride,drug,146-170,DDICorpus/Test/Test for DrugNER task/MedLine/22029224.xml
DDI-MedLine.d219,DDI-MedLine.d219.s4,DDI-MedLine.d219.s4.e0,antituberculosis drugs,group,46-61;82-86,DDICorpus/Test/Test for DrugNER task/MedLine/21728157.xml
DDI-MedLine.d219,DDI-MedLine.d219.s4,DDI-MedLine.d219.s4.e1,antiretroviral drugs,group,67-86,DDICorpus/Test/Test for DrugNER task/MedLine/21728157.xml
DDI-MedLine.d219,DDI-MedLine.d219.s6,DDI-MedLine.d219.s6.e0,antiretroviral,group,38-51,DDICorpus/Test/Test for DrugNER task/MedLine/21728157.xml
DDI-MedLine.d219,DDI-MedLine.d219.s6,DDI-MedLine.d219.s6.e1,antituberculosis,group,85-100,DDICorpus/Test/Test for DrugNER task/MedLine/21728157.xml
DDI-MedLine.d176,DDI-MedLine.d176.s0,DDI-MedLine.d176.s0.e0,Nitric oxide,drug,0-11,DDICorpus/Test/Test for DrugNER task/MedLine/21791288.xml
DDI-MedLine.d192,DDI-MedLine.d192.s0,DDI-MedLine.d192.s0.e0,opiate,group,47-52,DDICorpus/Test/Test for DrugNER task/MedLine/21813678.xml
DDI-MedLine.d192,DDI-MedLine.d192.s1,DDI-MedLine.d192.s1.e0,opiate,group,130-135,DDICorpus/Test/Test for DrugNER task/MedLine/21813678.xml
DDI-MedLine.d192,DDI-MedLine.d192.s3,DDI-MedLine.d192.s3.e0,opiate,group,260-265,DDICorpus/Test/Test for DrugNER task/MedLine/21813678.xml
DDI-MedLine.d192,DDI-MedLine.d192.s4,DDI-MedLine.d192.s4.e0,opiate,group,20-25,DDICorpus/Test/Test for DrugNER task/MedLine/21813678.xml
DDI-MedLine.d192,DDI-MedLine.d192.s5,DDI-MedLine.d192.s5.e0,opiate,group,33-38,DDICorpus/Test/Test for DrugNER task/MedLine/21813678.xml
DDI-MedLine.d192,DDI-MedLine.d192.s5,DDI-MedLine.d192.s5.e1,opiate,group,144-149,DDICorpus/Test/Test for DrugNER task/MedLine/21813678.xml
DDI-MedLine.d192,DDI-MedLine.d192.s6,DDI-MedLine.d192.s6.e0,opiate,group,184-189,DDICorpus/Test/Test for DrugNER task/MedLine/21813678.xml
DDI-MedLine.d192,DDI-MedLine.d192.s7,DDI-MedLine.d192.s7.e0,opiate,group,90-95,DDICorpus/Test/Test for DrugNER task/MedLine/21813678.xml
DDI-MedLine.d192,DDI-MedLine.d192.s7,DDI-MedLine.d192.s7.e1,morphine,drug,182-189,DDICorpus/Test/Test for DrugNER task/MedLine/21813678.xml
DDI-MedLine.d192,DDI-MedLine.d192.s8,DDI-MedLine.d192.s8.e0,opiate,group,46-51,DDICorpus/Test/Test for DrugNER task/MedLine/21813678.xml
DDI-MedLine.d192,DDI-MedLine.d192.s8,DDI-MedLine.d192.s8.e1,opiate,group,138-143,DDICorpus/Test/Test for DrugNER task/MedLine/21813678.xml
DDI-MedLine.d192,DDI-MedLine.d192.s8,DDI-MedLine.d192.s8.e2,opiate,group,188-193,DDICorpus/Test/Test for DrugNER task/MedLine/21813678.xml
DDI-MedLine.d178,DDI-MedLine.d178.s0,DDI-MedLine.d178.s0.e0,Ticagrelor,drug,1-10,DDICorpus/Test/Test for DrugNER task/MedLine/21809597.xml
DDI-MedLine.d178,DDI-MedLine.d178.s0,DDI-MedLine.d178.s0.e1,antiplatelet agent,group,21-38,DDICorpus/Test/Test for DrugNER task/MedLine/21809597.xml
DDI-MedLine.d178,DDI-MedLine.d178.s1,DDI-MedLine.d178.s1.e0,Ticagrelor,drug,0-9,DDICorpus/Test/Test for DrugNER task/MedLine/21809597.xml
DDI-MedLine.d178,DDI-MedLine.d178.s2,DDI-MedLine.d178.s2.e0,antiplatelet agent,group,23-40,DDICorpus/Test/Test for DrugNER task/MedLine/21809597.xml
DDI-MedLine.d178,DDI-MedLine.d178.s2,DDI-MedLine.d178.s2.e1,clopidogrel,drug,125-135,DDICorpus/Test/Test for DrugNER task/MedLine/21809597.xml
DDI-MedLine.d175,DDI-MedLine.d175.s0,DDI-MedLine.d175.s0.e0,colchicine,drug,35-44,DDICorpus/Test/Test for DrugNER task/MedLine/21740149.xml
DDI-MedLine.d175,DDI-MedLine.d175.s1,DDI-MedLine.d175.s1.e0,Colchicine,drug,0-9,DDICorpus/Test/Test for DrugNER task/MedLine/21740149.xml
DDI-MedLine.d175,DDI-MedLine.d175.s3,DDI-MedLine.d175.s3.e0,colchicine,drug,44-53,DDICorpus/Test/Test for DrugNER task/MedLine/21740149.xml
DDI-MedLine.d175,DDI-MedLine.d175.s3,DDI-MedLine.d175.s3.e1,colchicine,drug,99-108,DDICorpus/Test/Test for DrugNER task/MedLine/21740149.xml
DDI-MedLine.d175,DDI-MedLine.d175.s3,DDI-MedLine.d175.s3.e2,colchicine,drug,164-173,DDICorpus/Test/Test for DrugNER task/MedLine/21740149.xml
DDI-MedLine.d175,DDI-MedLine.d175.s3,DDI-MedLine.d175.s3.e3,colchicine,drug,311-320,DDICorpus/Test/Test for DrugNER task/MedLine/21740149.xml
DDI-MedLine.d175,DDI-MedLine.d175.s5,DDI-MedLine.d175.s5.e0,colchicine,drug,53-62,DDICorpus/Test/Test for DrugNER task/MedLine/21740149.xml
DDI-MedLine.d175,DDI-MedLine.d175.s6,DDI-MedLine.d175.s6.e0,colchicine,drug,45-54,DDICorpus/Test/Test for DrugNER task/MedLine/21740149.xml
DDI-MedLine.d175,DDI-MedLine.d175.s7,DDI-MedLine.d175.s7.e0,colchicine,drug,68-77,DDICorpus/Test/Test for DrugNER task/MedLine/21740149.xml
DDI-MedLine.d175,DDI-MedLine.d175.s7,DDI-MedLine.d175.s7.e1,colchicine,drug,124-133,DDICorpus/Test/Test for DrugNER task/MedLine/21740149.xml
DDI-MedLine.d175,DDI-MedLine.d175.s7,DDI-MedLine.d175.s7.e2,colchicine,drug,212-221,DDICorpus/Test/Test for DrugNER task/MedLine/21740149.xml
DDI-MedLine.d175,DDI-MedLine.d175.s8,DDI-MedLine.d175.s8.e0,colchicine,drug,86-95,DDICorpus/Test/Test for DrugNER task/MedLine/21740149.xml
DDI-MedLine.d175,DDI-MedLine.d175.s10,DDI-MedLine.d175.s10.e0,colchicine,drug,24-33,DDICorpus/Test/Test for DrugNER task/MedLine/21740149.xml
DDI-MedLine.d175,DDI-MedLine.d175.s11,DDI-MedLine.d175.s11.e0,Colchicine,drug,0-9,DDICorpus/Test/Test for DrugNER task/MedLine/21740149.xml
DDI-MedLine.d175,DDI-MedLine.d175.s13,DDI-MedLine.d175.s13.e0,Colchicine,drug,0-9,DDICorpus/Test/Test for DrugNER task/MedLine/21740149.xml
DDI-MedLine.d175,DDI-MedLine.d175.s14,DDI-MedLine.d175.s14.e0,colchicine,drug,24-33,DDICorpus/Test/Test for DrugNER task/MedLine/21740149.xml
DDI-MedLine.d212,DDI-MedLine.d212.s0,DDI-MedLine.d212.s0.e0,colchicine,drug,15-24,DDICorpus/Test/Test for DrugNER task/MedLine/21753875.xml
DDI-MedLine.d212,DDI-MedLine.d212.s0,DDI-MedLine.d212.s0.e1,eugenol,drug,64-70,DDICorpus/Test/Test for DrugNER task/MedLine/21753875.xml
DDI-MedLine.d212,DDI-MedLine.d212.s1,DDI-MedLine.d212.s1.e0,eugenol,drug,14-20,DDICorpus/Test/Test for DrugNER task/MedLine/21753875.xml
DDI-MedLine.d212,DDI-MedLine.d212.s1,DDI-MedLine.d212.s1.e1,colchicine,drug,25-34,DDICorpus/Test/Test for DrugNER task/MedLine/21753875.xml
DDI-MedLine.d212,DDI-MedLine.d212.s2,DDI-MedLine.d212.s2.e0,eugenol,drug,14-20,DDICorpus/Test/Test for DrugNER task/MedLine/21753875.xml
DDI-MedLine.d212,DDI-MedLine.d212.s3,DDI-MedLine.d212.s3.e0,eugenol,drug,14-20,DDICorpus/Test/Test for DrugNER task/MedLine/21753875.xml
DDI-MedLine.d212,DDI-MedLine.d212.s3,DDI-MedLine.d212.s3.e1,colchicine,drug,50-59,DDICorpus/Test/Test for DrugNER task/MedLine/21753875.xml
DDI-MedLine.d212,DDI-MedLine.d212.s4,DDI-MedLine.d212.s4.e0,colchicine,drug,4-13,DDICorpus/Test/Test for DrugNER task/MedLine/21753875.xml
DDI-MedLine.d212,DDI-MedLine.d212.s4,DDI-MedLine.d212.s4.e1,isopropyl myristate,drug_n,46-64,DDICorpus/Test/Test for DrugNER task/MedLine/21753875.xml
DDI-MedLine.d212,DDI-MedLine.d212.s4,DDI-MedLine.d212.s4.e2,eugenol,drug,67-73,DDICorpus/Test/Test for DrugNER task/MedLine/21753875.xml
DDI-MedLine.d212,DDI-MedLine.d212.s4,DDI-MedLine.d212.s4.e3,Tween80,drug_n,76-82,DDICorpus/Test/Test for DrugNER task/MedLine/21753875.xml
DDI-MedLine.d212,DDI-MedLine.d212.s4,DDI-MedLine.d212.s4.e4,ethanol,drug,85-91,DDICorpus/Test/Test for DrugNER task/MedLine/21753875.xml
DDI-MedLine.d212,DDI-MedLine.d212.s4,DDI-MedLine.d212.s4.e5,eugenol,drug,108-114,DDICorpus/Test/Test for DrugNER task/MedLine/21753875.xml
DDI-MedLine.d212,DDI-MedLine.d212.s6,DDI-MedLine.d212.s6.e0,colchicine,drug,18-27,DDICorpus/Test/Test for DrugNER task/MedLine/21753875.xml
DDI-MedLine.d212,DDI-MedLine.d212.s6,DDI-MedLine.d212.s6.e1,colchicine,drug,147-156,DDICorpus/Test/Test for DrugNER task/MedLine/21753875.xml
DDI-MedLine.d212,DDI-MedLine.d212.s7,DDI-MedLine.d212.s7.e0,eugenol,drug,30-36,DDICorpus/Test/Test for DrugNER task/MedLine/21753875.xml
DDI-MedLine.d212,DDI-MedLine.d212.s7,DDI-MedLine.d212.s7.e1,colchicine,drug,41-50,DDICorpus/Test/Test for DrugNER task/MedLine/21753875.xml
DDI-MedLine.d212,DDI-MedLine.d212.s7,DDI-MedLine.d212.s7.e2,colchicine,drug,80-89,DDICorpus/Test/Test for DrugNER task/MedLine/21753875.xml
DDI-MedLine.d212,DDI-MedLine.d212.s8,DDI-MedLine.d212.s8.e0,colchicine,drug,29-38,DDICorpus/Test/Test for DrugNER task/MedLine/21753875.xml
DDI-MedLine.d212,DDI-MedLine.d212.s8,DDI-MedLine.d212.s8.e1,colchicine,drug,100-109,DDICorpus/Test/Test for DrugNER task/MedLine/21753875.xml
DDI-MedLine.d212,DDI-MedLine.d212.s8,DDI-MedLine.d212.s8.e2,eugenol,drug,170-176,DDICorpus/Test/Test for DrugNER task/MedLine/21753875.xml
DDI-MedLine.d212,DDI-MedLine.d212.s8,DDI-MedLine.d212.s8.e3,colchicine,drug,266-275,DDICorpus/Test/Test for DrugNER task/MedLine/21753875.xml
DDI-MedLine.d212,DDI-MedLine.d212.s9,DDI-MedLine.d212.s9.e0,colchicine,drug,58-67,DDICorpus/Test/Test for DrugNER task/MedLine/21753875.xml
DDI-MedLine.d212,DDI-MedLine.d212.s9,DDI-MedLine.d212.s9.e1,eugenol,drug,99-105,DDICorpus/Test/Test for DrugNER task/MedLine/21753875.xml
DDI-MedLine.d212,DDI-MedLine.d212.s10,DDI-MedLine.d212.s10.e0,eugenol,drug,31-37,DDICorpus/Test/Test for DrugNER task/MedLine/21753875.xml
DDI-MedLine.d212,DDI-MedLine.d212.s10,DDI-MedLine.d212.s10.e1,colchicine,drug,146-155,DDICorpus/Test/Test for DrugNER task/MedLine/21753875.xml
DDI-MedLine.d158,DDI-MedLine.d158.s3,DDI-MedLine.d158.s3.e0,"N-[N-(3, 5-Difluorophenacetyl)-L-alanyl]-S-phenylglycine t-butyl ester",drug_n,179-248,DDICorpus/Test/Test for DrugNER task/MedLine/21750603.xml
DDI-MedLine.d158,DDI-MedLine.d158.s3,DDI-MedLine.d158.s3.e1,DAPT,drug_n,251-254,DDICorpus/Test/Test for DrugNER task/MedLine/21750603.xml
DDI-MedLine.d158,DDI-MedLine.d158.s3,DDI-MedLine.d158.s3.e2,insulin growth factor,drug_n,262-282,DDICorpus/Test/Test for DrugNER task/MedLine/21750603.xml
DDI-MedLine.d158,DDI-MedLine.d158.s3,DDI-MedLine.d158.s3.e3,(IGF)-1,drug_n,284-290,DDICorpus/Test/Test for DrugNER task/MedLine/21750603.xml
DDI-MedLine.d230,DDI-MedLine.d230.s0,DDI-MedLine.d230.s0.e0,neferine,drug_n,11-18,DDICorpus/Test/Test for DrugNER task/MedLine/21728182.xml
DDI-MedLine.d230,DDI-MedLine.d230.s0,DDI-MedLine.d230.s0.e1,amiodarone,drug,47-56,DDICorpus/Test/Test for DrugNER task/MedLine/21728182.xml
DDI-MedLine.d230,DDI-MedLine.d230.s1,DDI-MedLine.d230.s1.e0,Amiodarone,drug,0-9,DDICorpus/Test/Test for DrugNER task/MedLine/21728182.xml
DDI-MedLine.d230,DDI-MedLine.d230.s2,DDI-MedLine.d230.s2.e0,neferine,drug_n,57-64,DDICorpus/Test/Test for DrugNER task/MedLine/21728182.xml
DDI-MedLine.d230,DDI-MedLine.d230.s2,DDI-MedLine.d230.s2.e1,amiodarone,drug,212-221,DDICorpus/Test/Test for DrugNER task/MedLine/21728182.xml
DDI-MedLine.d230,DDI-MedLine.d230.s4,DDI-MedLine.d230.s4.e0,amiodarone,drug,19-28,DDICorpus/Test/Test for DrugNER task/MedLine/21728182.xml
DDI-MedLine.d230,DDI-MedLine.d230.s4,DDI-MedLine.d230.s4.e1,neferine,drug_n,116-123,DDICorpus/Test/Test for DrugNER task/MedLine/21728182.xml
DDI-MedLine.d230,DDI-MedLine.d230.s5,DDI-MedLine.d230.s5.e0,amiodarone,drug,107-116,DDICorpus/Test/Test for DrugNER task/MedLine/21728182.xml
DDI-MedLine.d230,DDI-MedLine.d230.s7,DDI-MedLine.d230.s7.e0,amiodarone,drug,81-90,DDICorpus/Test/Test for DrugNER task/MedLine/21728182.xml
DDI-MedLine.d230,DDI-MedLine.d230.s7,DDI-MedLine.d230.s7.e1,neferine,drug_n,164-171,DDICorpus/Test/Test for DrugNER task/MedLine/21728182.xml
DDI-MedLine.d230,DDI-MedLine.d230.s7,DDI-MedLine.d230.s7.e2,neferine,drug_n,249-256,DDICorpus/Test/Test for DrugNER task/MedLine/21728182.xml
DDI-MedLine.d230,DDI-MedLine.d230.s7,DDI-MedLine.d230.s7.e3,amiodarone,drug,275-284,DDICorpus/Test/Test for DrugNER task/MedLine/21728182.xml
DDI-MedLine.d230,DDI-MedLine.d230.s8,DDI-MedLine.d230.s8.e0,amiodarone,drug,22-31,DDICorpus/Test/Test for DrugNER task/MedLine/21728182.xml
DDI-MedLine.d230,DDI-MedLine.d230.s8,DDI-MedLine.d230.s8.e1,neferine,drug_n,97-104,DDICorpus/Test/Test for DrugNER task/MedLine/21728182.xml
